Source,Target,Weight
盗汗,胎动不安,4.0
血精,便血,1.0
血精,鼻衄,1.0
血精,目昏,1.0
血精,赤白带,1.0
血精,少气,1.0
血精,腰痛,1.0
血精,潮热,1.0
血精,白带,1.0
血精,腹痛,1.0
血精,自汗,1.0
拳毛倒睫,鼻塞,1.0
拳毛倒睫,胬肉攀睛,1.0
拳毛倒睫,目昏,3.0
拳毛倒睫,头重,1.0
拳毛倒睫,头痛,1.0
拳毛倒睫,针眼,1.0
拳毛倒睫,流泪,2.0
鼻衄,舌肿,1.0
鼻衄,天疱疮,1.0
鼻衄,便血,3.0
鼻衄,盗汗,4.0
鼻衄,血精,1.0
鼻衄,舌紫,1.0
鼻衄,鼻塞,1.0
鼻衄,耳内流脓,1.0
鼻衄,丹毒,2.0
鼻衄,大便下血,1.0
鼻衄,大便秘结,1.0
鼻衄,漏下,2.0
鼻衄,目昏,2.0
鼻衄,发狂,1.0
鼻衄,浮肿,7.0
鼻衄,胁痛,3.0
鼻衄,心悸,1.0
鼻衄,咽干,4.0
鼻衄,赤白带,4.0
鼻衄,心烦,7.0
鼻衄,消瘦,1.0
鼻衄,口甜,2.0
鼻衄,五心烦热,1.0
鼻衄,壮热,8.0
鼻衄,咳血,5.0
鼻衄,痫,1.0
鼻衄,舌干,5.0
鼻衄,月经过多,4.0
鼻衄,少气,1.0
鼻衄,崩中,3.0
鼻衄,头热,1.0
鼻衄,小便不通,2.0
鼻衄,吐血,38.0
鼻衄,谵语,4.0
鼻衄,呕吐,4.0
鼻衄,烦躁,10.0
鼻衄,口臭,4.0
鼻衄,耳聋,1.0
鼻衄,无名肿毒,3.0
鼻衄,腰痛,2.0
鼻衄,鼻干,2.0
鼻衄,疳积,1.0
鼻衄,杨梅疮,1.0
鼻衄,牙痛,1.0
鼻衄,口渴,3.0
鼻衄,汗血,2.0
鼻衄,胎死不下,1.0
鼻衄,口噤,1.0
鼻衄,皮肤瘙痒,1.0
鼻衄,头痛,15.0
鼻衄,潮热,3.0
鼻衄,胞衣不下,1.0
鼻衄,白带,4.0
鼻衄,头昏,1.0
鼻衄,口苦,2.0
鼻衄,多唾,1.0
鼻衄,腹痛,3.0
鼻衄,咳嗽,13.0
鼻衄,头晕,2.0
鼻衄,自汗,1.0
鼻衄,半身不遂,1.0
鼻衄,尿血,1.0
鼻衄,寒热往来,1.0
鼻衄,胎动不安,1.0
须发早白,健忘,4.0
须发早白,脱发,4.0
须发早白,目昏,2.0
须发早白,心悸,3.0
须发早白,腰痛,1.0
须发早白,多梦,1.0
须发早白,不孕,3.0
须发早白,崩漏,1.0
须发早白,头痛,1.0
须发早白,食欲不振,4.0
须发早白,头昏,2.0
须发早白,头晕,8.0
产后血崩,胎漏,1.0
产后血崩,盗汗,1.0
产后血崩,嗳气,1.0
产后血崩,漏下,1.0
产后血崩,浮肿,2.0
产后血崩,心烦,1.0
产后血崩,崩中,2.0
产后血崩,呕吐,1.0
产后血崩,善怒,1.0
产后血崩,潮热,1.0
产后血崩,胞衣不下,2.0
产后血崩,白带,1.0
产后血崩,头昏,1.0
产后血崩,腹痛,1.0
产后血崩,头晕,1.0
产后血崩,难产,1.0
产后血崩,自汗,1.0
产后血崩,胸闷,1.0
神昏,气喘,9.0
神昏,健忘,12.0
神昏,角弓反张,8.0
神昏,干呕,2.0
神昏,呃逆,1.0
神昏,小便不利,1.0
神昏,畏寒,1.0
神昏,盗汗,7.0
神昏,身痛,1.0
神昏,舌苔黄,4.0
神昏,嗳气,2.0
神昏,鼻塞,5.0
神昏,唇肿,1.0
神昏,身重,1.0
神昏,腹满,3.0
神昏,丹毒,2.0
神昏,大便秘结,7.0
神昏,小便浑浊,1.0
神昏,舌苔白,1.0
神昏,胎毒,1.0
神昏,目昏,2.0
神昏,产后腹痛,1.0
神昏,嗜睡,1.0
神昏,吞酸,1.0
神昏,瘫痪,1.0
神昏,发黄,3.0
神昏,发狂,5.0
神昏,浮肿,3.0
神昏,足颤,1.0
神昏,呵欠,4.0
神昏,心下痞,2.0
神昏,急惊,13.0
神昏,转筋,4.0
神昏,心悸,2.0
神昏,咽干,4.0
神昏,胃痛,1.0
神昏,心烦,8.0
神昏,消瘦,2.0
神昏,肠鸣,5.0
神昏,头摇,1.0
神昏,五心烦热,3.0
神昏,恶露不断,1.0
神昏,壮热,24.0
神昏,但热不寒,2.0
神昏,手舞足蹈,2.0
神昏,阴疮,1.0
神昏,痫,44.0
神昏,项强,3.0
神昏,舌干,6.0
神昏,恶露不下,2.0
神昏,恶心,9.0
神昏,恶寒,5.0
神昏,少气,2.0
神昏,嘈杂,1.0
神昏,吐血,1.0
神昏,谵语,49.0
神昏,腰重,1.0
神昏,麻疹,4.0
神昏,呕吐,21.0
神昏,烦躁,18.0
神昏,口臭,1.0
神昏,舌苔黄腻,3.0
神昏,耳聋,5.0
神昏,无名肿毒,2.0
神昏,无汗,6.0
神昏,腰痛,5.0
神昏,鼻干,1.0
神昏,独语,3.0
神昏,疳积,2.0
神昏,里急后重,1.0
神昏,上吐下泻,3.0
神昏,牙痛,1.0
神昏,口渴,16.0
神昏,舌强,5.0
神昏,口流涎,2.0
神昏,遗尿,1.0
神昏,口噤,17.0
神昏,皮肤瘙痒,2.0
神昏,湿疮,2.0
神昏,四肢强直,1.0
神昏,头重,3.0
神昏,恶风,3.0
神昏,头痛,23.0
神昏,食欲不振,1.0
神昏,潮热,8.0
神昏,胞衣不下,4.0
神昏,大便溏,1.0
神昏,头昏,5.0
神昏,口苦,6.0
神昏,不寐,4.0
神昏,弄舌,2.0
神昏,腹痛,14.0
神昏,咳嗽,19.0
神昏,慢惊,24.0
神昏,头晕,6.0
神昏,手足厥冷,5.0
神昏,自汗,10.0
神昏,半身不遂,12.0
神昏,口中生疮,2.0
神昏,啮齿,1.0
神昏,胸闷,1.0
神昏,寒热往来,7.0
身痛,产后身痛,2.0
身痛,痄腮,1.0
身痛,干呕,2.0
身痛,小便不利,6.0
身痛,面色青,1.0
身痛,畏寒,2.0
身痛,盗汗,1.0
身痛,神昏,1.0
身痛,鼻塞,9.0
身痛,身重,2.0
身痛,腹满,2.0
身痛,丹毒,1.0
身痛,目昏,2.0
身痛,瘫痪,1.0
身痛,发黄,3.0
身痛,浮肿,3.0
身痛,胁痛,1.0
身痛,心下痞,1.0
身痛,咽干,3.0
身痛,赤白带,1.0
身痛,心烦,2.0
身痛,肠鸣,2.0
身痛,壮热,12.0
身痛,项强,2.0
身痛,恶心,1.0
身痛,头胀,2.0
身痛,恶寒,32.0
身痛,小便不通,2.0
身痛,吐血,1.0
身痛,麻疹,3.0
身痛,呕吐,2.0
身痛,烦躁,3.0
身痛,无汗,17.0
身痛,腰痛,2.0
身痛,里急后重,1.0
身痛,牙痛,1.0
身痛,口渴,7.0
身痛,产后发热,1.0
身痛,遗尿,1.0
身痛,皮肤瘙痒,1.0
身痛,头重,1.0
身痛,恶风,10.0
身痛,经行身痛,1.0
身痛,头痛,30.0
身痛,白带,1.0
身痛,头昏,1.0
身痛,恶寒发热,5.0
身痛,口苦,1.0
身痛,腹痛,2.0
身痛,咳痰,1.0
身痛,咳嗽,15.0
身痛,头晕,1.0
身痛,自汗,5.0
身痛,胸闷,1.0
身痛,寒热往来,2.0
身痛,胸痛,2.0
舌苔黄,角弓反张,1.0
舌苔黄,舌肿,2.0
舌苔黄,舌裂,2.0
舌苔黄,干呕,1.0
舌苔黄,小便不利,2.0
舌苔黄,神昏,4.0
舌苔黄,嗳气,1.0
舌苔黄,鼻塞,1.0
舌苔黄,唇肿,1.0
舌苔黄,大便秘结,5.0
舌苔黄,发黄,3.0
舌苔黄,舌生芒刺,2.0
舌苔黄,咽干,3.0
舌苔黄,心烦,8.0
舌苔黄,肠鸣,1.0
舌苔黄,五心烦热,1.0
舌苔黄,头汗,2.0
舌苔黄,咳血,2.0
舌苔黄,痫,1.0
舌苔黄,黄汗,1.0
舌苔黄,恶心,2.0
舌苔黄,恶寒,1.0
舌苔黄,少气,1.0
舌苔黄,嘈杂,1.0
舌苔黄,谵语,2.0
舌苔黄,麻疹,1.0
舌苔黄,呕吐,3.0
舌苔黄,烦躁,1.0
舌苔黄,口臭,1.0
舌苔黄,舌苔黄腻,21.0
舌苔黄,无汗,2.0
舌苔黄,里急后重,1.0
舌苔黄,口渴,8.0
舌苔黄,口噤,1.0
舌苔黄,舌卷,2.0
舌苔黄,头痛,1.0
舌苔黄,食欲不振,1.0
舌苔黄,低热,1.0
舌苔黄,口苦,2.0
舌苔黄,腹痛,4.0
舌苔黄,咳嗽,6.0
舌苔黄,小便黄赤,3.0
舌苔黄,头晕,2.0
舌苔黄,胸闷,3.0
舌苔黄,胸痛,1.0
善疑,烦躁,1.0
嗳气,气喘,2.0
嗳气,呃逆,10.0
嗳气,面色青,1.0
嗳气,便血,2.0
嗳气,畏寒,4.0
嗳气,产后血崩,1.0
嗳气,神昏,2.0
嗳气,舌苔黄,1.0
嗳气,腹满,2.0
嗳气,丹毒,1.0
嗳气,大便下血,2.0
嗳气,大便秘结,3.0
嗳气,舌苔白,4.0
嗳气,噎膈,2.0
嗳气,吞酸,40.0
嗳气,浮肿,1.0
嗳气,心下痞,1.0
嗳气,心悸,4.0
嗳气,胃痛,11.0
嗳气,心烦,3.0
嗳气,消瘦,1.0
嗳气,肠鸣,3.0
嗳气,痫,3.0
嗳气,恶心,19.0
嗳气,恶寒,3.0
嗳气,嘈杂,17.0
嗳气,呕吐,21.0
嗳气,烦躁,3.0
嗳气,无汗,1.0
嗳气,腰痛,1.0
嗳气,鼻干,2.0
嗳气,反胃,2.0
嗳气,里急后重,1.0
嗳气,腹泻,2.0
嗳气,口渴,4.0
嗳气,积滞,6.0
嗳气,多梦,1.0
嗳气,疲乏,2.0
嗳气,善怒,2.0
嗳气,头痛,3.0
嗳气,食欲不振,11.0
嗳气,潮热,1.0
嗳气,白带,1.0
嗳气,大便溏,4.0
嗳气,腹冷,1.0
嗳气,恶寒发热,2.0
嗳气,口苦,3.0
嗳气,多唾,1.0
嗳气,腹痛,12.0
嗳气,咳嗽,4.0
嗳气,慢惊,1.0
嗳气,头晕,4.0
嗳气,胸闷,7.0
嗳气,胎动不安,1.0
上胞下垂,头痛,1.0
寒战,干呕,1.0
寒战,大便秘结,1.0
寒战,舌苔白,1.0
寒战,嗜睡,1.0
寒战,吞酸,2.0
寒战,浮肿,2.0
寒战,心下痞,1.0
寒战,瘰疬,1.0
寒战,心烦,1.0
寒战,壮热,4.0
寒战,但热不寒,2.0
寒战,短气,2.0
寒战,恶心,2.0
寒战,恶寒,8.0
寒战,少气,4.0
寒战,吐血,2.0
寒战,呕吐,5.0
寒战,烦躁,3.0
寒战,无汗,2.0
寒战,口渴,1.0
寒战,恶风,1.0
寒战,头痛,3.0
寒战,潮热,1.0
寒战,腹痛,2.0
寒战,咳嗽,3.0
寒战,自汗,1.0
寒战,寒热往来,1.0
乳房肿块,瘰疬,1.0
头目胀痛,目昏,1.0
头目胀痛,头昏,1.0
舌紫,鼻衄,1.0
舌紫,心烦,1.0
舌紫,腰痛,1.0
鼻塞,气喘,16.0
鼻塞,健忘,1.0
鼻塞,骨痛,4.0
鼻塞,舌肿,1.0
鼻塞,干呕,4.0
鼻塞,呃逆,1.0
鼻塞,小便不利,2.0
鼻塞,便血,1.0
鼻塞,畏寒,4.0
鼻塞,盗汗,2.0
鼻塞,拳毛倒睫,1.0
鼻塞,鼻衄,1.0
鼻塞,神昏,5.0
鼻塞,身痛,9.0
鼻塞,舌苔黄,1.0
鼻塞,唇肿,1.0
鼻塞,身重,8.0
鼻塞,腹满,6.0
鼻塞,耳内流脓,1.0
鼻塞,丹毒,5.0
鼻塞,大便秘结,1.0
鼻塞,舌苔白,2.0
鼻塞,胎毒,2.0
鼻塞,目昏,36.0
鼻塞,吞酸,2.0
鼻塞,浮肿,6.0
鼻塞,四肢抽搐,1.0
鼻塞,足颤,1.0
鼻塞,呵欠,2.0
鼻塞,心下痞,1.0
鼻塞,急惊,2.0
鼻塞,转筋,3.0
鼻塞,心悸,1.0
鼻塞,咽干,20.0
鼻塞,胃痛,1.0
鼻塞,瘰疬,1.0
鼻塞,赤白带,1.0
鼻塞,心烦,3.0
鼻塞,口甜,1.0
鼻塞,肠鸣,1.0
鼻塞,五心烦热,1.0
鼻塞,壮热,31.0
鼻塞,短气,4.0
鼻塞,痫,2.0
鼻塞,项强,24.0
鼻塞,舌干,4.0
鼻塞,恶心,11.0
鼻塞,头胀,1.0
鼻塞,恶寒,43.0
鼻塞,妊娠咳嗽,1.0
鼻塞,少气,1.0
鼻塞,小便不通,1.0
鼻塞,四肢麻木,2.0
鼻塞,麻疹,2.0
鼻塞,呕吐,14.0
鼻塞,口淡,1.0
鼻塞,烦躁,12.0
鼻塞,耳聋,6.0
鼻塞,四肢疼痛,1.0
鼻塞,无名肿毒,1.0
鼻塞,无汗,19.0
鼻塞,腰痛,2.0
鼻塞,鼻干,1.0
鼻塞,反胃,2.0
鼻塞,背痛,2.0
鼻塞,杨梅疮,1.0
鼻塞,牙痛,3.0
鼻塞,口渴,10.0
鼻塞,舌强,1.0
鼻塞,积滞,1.0
鼻塞,四肢拘急,5.0
鼻塞,口噤,1.0
鼻塞,皮肤瘙痒,12.0
鼻塞,湿疮,1.0
鼻塞,头重,6.0
鼻塞,恶风,22.0
鼻塞,头痛,164.0
鼻塞,声音嘶哑,1.0
鼻塞,潮热,5.0
鼻塞,白带,1.0
鼻塞,头昏,24.0
鼻塞,恶寒发热,3.0
鼻塞,口苦,6.0
鼻塞,腹痛,7.0
鼻塞,咳痰,1.0
鼻塞,咳嗽,138.0
鼻塞,慢惊,3.0
鼻塞,咽喉痛,2.0
鼻塞,咽肿,4.0
鼻塞,头晕,8.0
鼻塞,喷嚏,7.0
鼻塞,手足厥冷,3.0
鼻塞,自汗,6.0
鼻塞,流泪,1.0
鼻塞,半身不遂,4.0
鼻塞,胸闷,6.0
鼻塞,寒热往来,5.0
鼻塞,胸痛,2.0
鼻塞,晕厥,1.0
产后浮肿,小便不利,1.0
产后浮肿,浮肿,11.0
产后浮肿,潮热,1.0
唇肿,神昏,1.0
唇肿,舌苔黄,1.0
唇肿,鼻塞,1.0
唇肿,丹毒,1.0
唇肿,小儿丹毒,1.0
唇肿,咽干,1.0
唇肿,心烦,2.0
唇肿,壮热,1.0
唇肿,口酸,1.0
唇肿,谵语,1.0
唇肿,麻疹,1.0
唇肿,呕吐,1.0
唇肿,烦躁,4.0
唇肿,口臭,1.0
唇肿,口渴,4.0
唇肿,头重,1.0
唇肿,咳嗽,1.0
唇肿,寒热往来,1.0
身重,气喘,3.0
身重,骨痛,1.0
身重,呃逆,1.0
身重,小便不利,11.0
身重,臂痛,1.0
身重,神昏,1.0
身重,身痛,2.0
身重,鼻塞,8.0
身重,腹满,7.0
身重,舌苔白,3.0
身重,目昏,4.0
身重,吞酸,1.0
身重,发狂,2.0
身重,浮肿,8.0
身重,心下痞,2.0
身重,咽干,2.0
身重,心烦,2.0
身重,消瘦,1.0
身重,肠鸣,2.0
身重,五心烦热,1.0
身重,关节疼痛,1.0
身重,壮热,5.0
身重,短气,7.0
身重,口腻,1.0
身重,项强,5.0
身重,黄汗,2.0
身重,恶心,9.0
身重,恶寒,24.0
身重,少气,1.0
身重,腰冷,2.0
身重,谵语,2.0
身重,腰重,1.0
身重,呕吐,7.0
身重,口淡,1.0
身重,烦躁,5.0
身重,耳聋,2.0
身重,腰脊痛,2.0
身重,无汗,5.0
身重,腰痛,2.0
身重,足痛,1.0
身重,反胃,1.0
身重,背痛,2.0
身重,上吐下泻,1.0
身重,腹泻,1.0
身重,口渴,3.0
身重,舌强,2.0
身重,遗尿,1.0
身重,四肢拘急,1.0
身重,口噤,1.0
身重,皮肤瘙痒,2.0
身重,舌卷,1.0
身重,小便失禁,1.0
身重,头重,5.0
身重,恶风,6.0
身重,头痛,18.0
身重,潮热,1.0
身重,白带,3.0
身重,大便溏,7.0
身重,头昏,1.0
身重,腹冷,1.0
身重,恶寒发热,3.0
身重,口苦,2.0
身重,腹痛,7.0
身重,咳痰,1.0
身重,咳嗽,9.0
身重,咽喉痛,1.0
身重,小便黄赤,5.0
身重,手足厥冷,1.0
身重,自汗,10.0
身重,半身不遂,1.0
身重,胸闷,3.0
身重,舌苔白腻,1.0
身重,胸痛,1.0
发癍,恶寒,1.0
发癍,谵语,1.0
发癍,烦躁,1.0
阴吹,腹满,1.0
阴吹,恶寒,1.0
腹满,气喘,5.0
腹满,角弓反张,1.0
腹满,干呕,7.0
腹满,呃逆,3.0
腹满,小便不利,18.0
腹满,面色青,2.0
腹满,便血,4.0
腹满,畏寒,1.0
腹满,盗汗,3.0
腹满,神昏,3.0
腹满,身痛,2.0
腹满,嗳气,2.0
腹满,鼻塞,6.0
腹满,身重,7.0
腹满,阴吹,1.0
腹满,丹毒,1.0
腹满,大便秘结,1.0
腹满,舌苔白,2.0
腹满,漏下,1.0
腹满,胎毒,1.0
腹满,目昏,2.0
腹满,产后腹痛,1.0
腹满,吞酸,5.0
腹满,发黄,5.0
腹满,发狂,8.0
腹满,浮肿,7.0
腹满,胁痛,5.0
腹满,心下痞,1.0
腹满,转筋,3.0
腹满,心悸,4.0
腹满,咽干,9.0
腹满,胃痛,3.0
腹满,足热,3.0
腹满,赤白带,1.0
腹满,心烦,12.0
腹满,消瘦,3.0
腹满,肠鸣,4.0
腹满,头汗,2.0
腹满,壮热,10.0
腹满,短气,13.0
腹满,咳血,1.0
腹满,痫,8.0
腹满,项强,1.0
腹满,舌干,5.0
腹满,恶心,5.0
腹满,恶寒,14.0
腹满,少气,4.0
腹满,崩中,2.0
腹满,嘈杂,1.0
腹满,头热,1.0
腹满,小便不通,12.0
腹满,吐血,1.0
腹满,少腹痛,1.0
腹满,谵语,16.0
腹满,麻疹,1.0
腹满,呕吐,26.0
腹满,烦躁,9.0
腹满,耳聋,4.0
腹满,四肢疼痛,4.0
腹满,无汗,6.0
腹满,腰痛,6.0
腹满,小儿呕吐,2.0
腹满,独语,1.0
腹满,疳积,4.0
腹满,反胃,1.0
腹满,背痛,6.0
腹满,牙痛,3.0
腹满,小便清长,1.0
腹满,口渴,3.0
腹满,舌强,1.0
腹满,积滞,8.0
腹满,多梦,1.0
腹满,遗尿,1.0
腹满,四肢拘急,1.0
腹满,口噤,1.0
腹满,舌卷,1.0
腹满,崩漏,1.0
腹满,恶风,3.0
腹满,头痛,14.0
腹满,食欲不振,5.0
腹满,潮热,9.0
腹满,白带,1.0
腹满,大便溏,4.0
腹满,腹冷,3.0
腹满,恶寒发热,1.0
腹满,面色白,1.0
腹满,口苦,5.0
腹满,口唇焦裂,1.0
腹满,腹痛,24.0
腹满,咳嗽,11.0
腹满,咽肿,1.0
腹满,手足厥冷,1.0
腹满,自汗,12.0
腹满,半身不遂,1.0
腹满,善惊,1.0
腹满,胸闷,2.0
腹满,寒热往来,3.0
乳房红肿,恶寒,1.0
乳房红肿,恶寒发热,1.0
妊娠呕吐,肠鸣,1.0
妊娠呕吐,呕吐,11.0
妊娠呕吐,疳积,1.0
妊娠呕吐,大便溏,1.0
妊娠呕吐,腹痛,1.0
耳内流脓,天疱疮,1.0
耳内流脓,盗汗,1.0
耳内流脓,鼻衄,1.0
耳内流脓,鼻塞,1.0
耳内流脓,浮肿,2.0
耳内流脓,胁痛,1.0
耳内流脓,赤白带,1.0
耳内流脓,吐血,1.0
耳内流脓,耳聋,2.0
耳内流脓,无名肿毒,1.0
耳内流脓,腰痛,1.0
耳内流脓,疳积,1.0
耳内流脓,杨梅疮,1.0
耳内流脓,舌强,1.0
耳内流脓,湿疮,1.0
耳内流脓,白带,1.0
耳内流脓,腹痛,1.0
耳内流脓,半身不遂,1.0
舌光,干呕,2.0
舌光,呃逆,2.0
舌光,盗汗,1.0
舌光,咽干,3.0
舌光,嘈杂,2.0
舌光,腰痛,1.0
舌光,口渴,1.0
发癫,痫,2.0
丹毒,气喘,4.0
丹毒,臁疮,1.0
丹毒,骨痛,1.0
丹毒,痄腮,4.0
丹毒,干呕,1.0
丹毒,小便不利,4.0
丹毒,面色青,1.0
丹毒,便血,1.0
丹毒,畏寒,1.0
丹毒,盗汗,1.0
丹毒,鼻衄,2.0
丹毒,神昏,2.0
丹毒,身痛,1.0
丹毒,嗳气,1.0
丹毒,鼻塞,5.0
丹毒,唇肿,1.0
丹毒,腹满,1.0
丹毒,大便秘结,2.0
丹毒,胎毒,4.0
丹毒,小儿丹毒,26.0
丹毒,吞酸,1.0
丹毒,发狂,2.0
丹毒,急惊,2.0
丹毒,咽干,1.0
丹毒,瘰疬,4.0
丹毒,心烦,2.0
丹毒,壮热,8.0
丹毒,阴疮,2.0
丹毒,恶心,1.0
丹毒,恶寒,2.0
丹毒,小便不通,3.0
丹毒,谵语,1.0
丹毒,麻疹,2.0
丹毒,呕吐,4.0
丹毒,烦躁,11.0
丹毒,口臭,1.0
丹毒,无名肿毒,6.0
丹毒,脐疮,2.0
丹毒,口渴,1.0
丹毒,积滞,2.0
丹毒,皮肤瘙痒,1.0
丹毒,头痛,2.0
丹毒,声音嘶哑,1.0
丹毒,潮热,1.0
丹毒,恶寒发热,1.0
丹毒,腹痛,2.0
丹毒,咳嗽,3.0
丹毒,慢惊,2.0
丹毒,难产,1.0
丹毒,自汗,2.0
丹毒,寒热往来,1.0
丹毒,带状疱疹,3.0
大便下血,小便不利,1.0
大便下血,便血,4.0
大便下血,鼻衄,1.0
大便下血,嗳气,2.0
大便下血,漏下,1.0
大便下血,目昏,1.0
大便下血,心下痞,1.0
大便下血,赤白带,1.0
大便下血,恶心,2.0
大便下血,恶寒,1.0
大便下血,吐血,3.0
大便下血,呕吐,2.0
大便下血,烦躁,4.0
大便下血,鼻干,2.0
大便下血,口渴,2.0
大便下血,四肢拘急,1.0
大便下血,崩漏,2.0
大便下血,白带,2.0
大便下血,腹痛,2.0
大便下血,尿血,1.0
胬肉攀睛,拳毛倒睫,1.0
胬肉攀睛,大便秘结,2.0
胬肉攀睛,目昏,2.0
胬肉攀睛,发狂,2.0
胬肉攀睛,谵语,2.0
胬肉攀睛,烦躁,2.0
胬肉攀睛,腹痛,2.0
胬肉攀睛,流泪,6.0
大便秘结,气喘,1.0
大便秘结,角弓反张,1.0
大便秘结,小儿水痘,1.0
大便秘结,痄腮,1.0
大便秘结,干呕,1.0
大便秘结,呃逆,2.0
大便秘结,牙龈出血,1.0
大便秘结,面色青,1.0
大便秘结,便血,2.0
大便秘结,畏寒,1.0
大便秘结,鼻衄,1.0
大便秘结,神昏,7.0
大便秘结,舌苔黄,5.0
大便秘结,嗳气,3.0
大便秘结,寒战,1.0
大便秘结,鼻塞,1.0
大便秘结,腹满,1.0
大便秘结,丹毒,2.0
大便秘结,胬肉攀睛,2.0
大便秘结,舌苔白,1.0
大便秘结,目昏,2.0
大便秘结,噎膈,1.0
大便秘结,吞酸,6.0
大便秘结,发黄,1.0
大便秘结,发狂,3.0
大便秘结,浮肿,3.0
大便秘结,四肢抽搐,1.0
大便秘结,心下痞,1.0
大便秘结,心悸,1.0
大便秘结,咽干,7.0
大便秘结,心烦,5.0
大便秘结,五心烦热,1.0
大便秘结,壮热,5.0
大便秘结,痫,3.0
大便秘结,舌干,7.0
大便秘结,恶露不下,1.0
大便秘结,恶心,4.0
大便秘结,夜间多尿,1.0
大便秘结,头胀,1.0
大便秘结,恶寒,3.0
大便秘结,嘈杂,5.0
大便秘结,小便不通,1.0
大便秘结,吐血,3.0
大便秘结,谵语,6.0
大便秘结,麻疹,1.0
大便秘结,呕吐,14.0
大便秘结,烦躁,21.0
大便秘结,口臭,4.0
大便秘结,舌苔黄腻,3.0
大便秘结,耳聋,3.0
大便秘结,腰痛,1.0
大便秘结,反胃,1.0
大便秘结,里急后重,4.0
大便秘结,牙痛,4.0
大便秘结,腹泻,3.0
大便秘结,小便清长,1.0
大便秘结,口渴,9.0
大便秘结,积滞,5.0
大便秘结,多梦,1.0
大便秘结,口噤,2.0
大便秘结,头痛,8.0
大便秘结,食欲不振,3.0
大便秘结,潮热,2.0
大便秘结,头昏,5.0
大便秘结,恶寒发热,1.0
大便秘结,口苦,5.0
大便秘结,尿后余沥,1.0
大便秘结,腹痛,14.0
大便秘结,肛裂,1.0
大便秘结,咳嗽,16.0
大便秘结,慢惊,1.0
大便秘结,小便黄赤,2.0
大便秘结,咽肿,1.0
大便秘结,头晕,10.0
大便秘结,自汗,2.0
大便秘结,半身不遂,1.0
大便秘结,牙龈肿痛,5.0
大便秘结,寒热往来,3.0
小便浑浊,神昏,1.0
小便浑浊,耳聋,1.0
肥胖,小便不利,2.0
肥胖,舌胖,1.0
肥胖,舌苔白,1.0
肥胖,瘫痪,1.0
肥胖,浮肿,3.0
肥胖,产后发痉,1.0
肥胖,恶心,1.0
肥胖,恶寒,2.0
肥胖,呕吐,1.0
肥胖,闭经,2.0
肥胖,口噤,1.0
肥胖,白带,1.0
肥胖,头昏,2.0
肥胖,不寐,1.0
肥胖,咳嗽,1.0
肥胖,自汗,2.0
肥胖,胸闷,3.0
肥胖,舌苔白腻,1.0
舌苔白,气喘,1.0
舌苔白,骨痛,1.0
舌苔白,呃逆,6.0
舌苔白,便血,2.0
舌苔白,畏寒,1.0
舌苔白,神昏,1.0
舌苔白,嗳气,4.0
舌苔白,寒战,1.0
舌苔白,鼻塞,2.0
舌苔白,身重,3.0
舌苔白,腹满,2.0
舌苔白,大便秘结,1.0
舌苔白,肥胖,1.0
舌苔白,嗜睡,2.0
舌苔白,吞酸,3.0
舌苔白,瘫痪,1.0
舌苔白,发黄,1.0
舌苔白,发狂,1.0
舌苔白,浮肿,2.0
舌苔白,胁痛,1.0
舌苔白,心下痞,1.0
舌苔白,咽干,2.0
舌苔白,胃痛,1.0
舌苔白,心烦,1.0
舌苔白,产后发痉,1.0
舌苔白,关节疼痛,2.0
舌苔白,壮热,2.0
舌苔白,口腻,1.0
舌苔白,项强,1.0
舌苔白,恶心,5.0
舌苔白,头胀,2.0
舌苔白,恶寒,13.0
舌苔白,少气,2.0
舌苔白,谵语,1.0
舌苔白,呕吐,4.0
舌苔白,口淡,2.0
舌苔白,烦躁,2.0
舌苔白,无汗,5.0
舌苔白,反胃,1.0
舌苔白,上吐下泻,2.0
舌苔白,口渴,1.0
舌苔白,积滞,2.0
舌苔白,疲乏,1.0
舌苔白,喉中痰鸣,1.0
舌苔白,口噤,1.0
舌苔白,鼻翼煽动,1.0
舌苔白,恶风,1.0
舌苔白,头痛,9.0
舌苔白,食欲不振,2.0
舌苔白,白带,2.0
舌苔白,大便溏,2.0
舌苔白,头昏,1.0
舌苔白,腹冷,1.0
舌苔白,恶寒发热,3.0
舌苔白,面色白,1.0
舌苔白,口苦,3.0
舌苔白,腹痛,6.0
舌苔白,咳痰,2.0
舌苔白,咳嗽,6.0
舌苔白,小便黄赤,2.0
舌苔白,自汗,1.0
舌苔白,胸闷,2.0
舌苔白,寒热往来,1.0
舌苔白,舌苔白腻,17.0
舌苔白,胸痛,1.0
脱发,健忘,3.0
脱发,须发早白,4.0
脱发,心悸,1.0
脱发,麻疹,1.0
脱发,耳聋,1.0
脱发,腰痛,1.0
脱发,多梦,1.0
脱发,疲乏,1.0
脱发,皮肤瘙痒,1.0
脱发,崩漏,1.0
脱发,食欲不振,1.0
脱发,头晕,2.0
脱发,流泪,1.0
漏下,气喘,2.0
漏下,胎漏,15.0
漏下,经行腹痛,1.0
漏下,小便不利,2.0
漏下,面色青,1.0
漏下,便血,4.0
漏下,盗汗,4.0
漏下,鼻衄,2.0
漏下,产后血崩,1.0
漏下,腹满,1.0
漏下,大便下血,1.0
漏下,目昏,2.0
漏下,吞酸,2.0
漏下,瘫痪,1.0
漏下,浮肿,2.0
漏下,心下痞,1.0
