Source,Target,Weight
竹叶,草果,2.0
竹叶,地骨皮,12.0
竹叶,漏芦,1.0
竹叶,苦参,2.0
竹叶,茯苓,54.0
竹叶,川贝母,2.0
竹叶,附子,2.0
竹叶,天冬,3.0
竹叶,牛蒡,42.0
竹叶,桑叶,15.0
竹叶,蕤仁,1.0
竹叶,莲子,7.0
竹叶,鸡血藤,1.0
竹叶,防己,1.0
竹叶,木通,45.0
竹叶,虎骨,2.0
竹叶,苍术,2.0
竹叶,蓼大青叶,1.0
竹叶,苏木,1.0
竹叶,龙骨,3.0
竹叶,广金钱草,3.0
竹叶,钩藤,6.0
竹叶,猪牙皂,1.0
竹叶,鱼腥草,1.0
竹叶,石韦,2.0
竹叶,地龙,4.0
竹叶,薄荷,75.0
竹叶,桑白皮,7.0
竹叶,通草,15.0
竹叶,麝香,2.0
竹叶,凤尾草,3.0
竹叶,紫草茸,1.0
竹叶,冰片,9.0
竹叶,青葙子,1.0
竹叶,白薇,5.0
竹叶,苦瓜,1.0
竹叶,木棉,1.0
竹叶,岗梅,5.0
竹叶,瞿麦,7.0
竹叶,决明子,2.0
竹叶,蒲公英,1.0
竹叶,厚朴,3.0
竹叶,桃仁,2.0
竹叶,槲寄生,1.0
竹叶,侧柏叶,5.0
竹叶,大腹皮,2.0
竹叶,炮姜,1.0
竹叶,砂仁,1.0
竹叶,朱砂根,1.0
竹叶,朱砂,8.0
竹叶,半夏,33.0
竹叶,檀香,1.0
竹叶,吴茱萸,1.0
竹叶,蔓荆子,1.0
竹叶,羌活,12.0
竹叶,地胆草,2.0
竹叶,香薷,2.0
竹叶,葛根,27.0
竹叶,生地黄,27.0
竹叶,五倍子,2.0
竹叶,橘红,4.0
竹叶,杏,32.0
竹叶,荷叶,13.0
竹叶,青葙,1.0
竹叶,犀角,25.0
竹叶,藕节,2.0
竹叶,柴胡,33.0
竹叶,麻黄,13.0
竹叶,木香,8.0
竹叶,麦门冬,59.0
竹叶,泽泻,12.0
竹叶,桂枝,4.0
竹叶,关木通,1.0
竹叶,大头陈,1.0
竹叶,枳壳,16.0
竹叶,车前,17.0
竹叶,青蒿,7.0
竹叶,透骨草,1.0
竹叶,独活,1.0
竹叶,浮小麦,2.0
竹叶,牛黄,5.0
竹叶,西洋参,3.0
竹叶,麦冬,56.0
竹叶,香附,3.0
竹叶,贯众,1.0
竹叶,五味子,4.0
竹叶,石膏,80.0
竹叶,牡丹,6.0
淡竹叶,荆芥,26.0
淡竹叶,竹叶,153.0
淡竹叶,芒硝,3.0
淡竹叶,菊花,5.0
淡竹叶,前胡,5.0
淡竹叶,红花,1.0
淡竹叶,蒲黄,4.0
淡竹叶,桑,12.0
淡竹叶,川芎,10.0
淡竹叶,白术,4.0
淡竹叶,知母,17.0
淡竹叶,茵陈蒿,1.0
淡竹叶,生姜,5.0
淡竹叶,玉竹,1.0
淡竹叶,火麻仁,1.0
淡竹叶,玄参,13.0
淡竹叶,麦芽,1.0
淡竹叶,防风,12.0
淡竹叶,枇杷,2.0
淡竹叶,白茅根,3.0
淡竹叶,金锦香,1.0
淡竹叶,葫芦茶,1.0
淡竹叶,蝉蜕,5.0
淡竹叶,三七,1.0
淡竹叶,淡竹,153.0
淡竹叶,甘草,99.0
淡竹叶,神曲,1.0
淡竹叶,鸡子,1.0
淡竹叶,重楼,2.0
淡竹叶,杏仁,15.0
淡竹叶,陈皮,4.0
淡竹叶,制川乌,1.0
淡竹叶,秦皮,1.0
淡竹叶,黄连,13.0
淡竹叶,青皮,2.0
淡竹叶,黄柏,6.0
淡竹叶,细辛,3.0
淡竹叶,藁本,1.0
淡竹叶,制草乌,1.0
淡竹叶,茵陈,4.0
淡竹叶,赤芍,17.0
淡竹叶,珍珠母,2.0
淡竹叶,珍珠,2.0
淡竹叶,天南星,1.0
淡竹叶,川木通,1.0
淡竹叶,女贞,1.0
淡竹叶,密蒙花,2.0
淡竹叶,木蝴蝶,3.0
淡竹叶,芦根,5.0
淡竹叶,沙参,2.0
淡竹叶,枳实,3.0
淡竹叶,当归,17.0
淡竹叶,大黄,8.0
淡竹叶,山芝麻,2.0
淡竹叶,芍药,19.0
淡竹叶,车前草,2.0
淡竹叶,牛膝,1.0
淡竹叶,车前子,8.0
淡竹叶,小蓟,4.0
淡竹叶,天门冬,1.0
淡竹叶,桔梗,35.0
淡竹叶,谷精草,1.0
淡竹叶,射干,1.0
淡竹叶,山楂,1.0
淡竹叶,玄明粉,1.0
淡竹叶,鳖甲,2.0
淡竹叶,石菖蒲,2.0
淡竹叶,大青叶,6.0
淡竹叶,板蓝根,5.0
淡竹叶,忍冬藤,2.0
淡竹叶,瓜蒌,2.0
淡竹叶,苦杏仁,1.0
淡竹叶,滑石,17.0
淡竹叶,大枣,7.0
淡竹叶,栀子,25.0
淡竹叶,远志,4.0
淡竹叶,紫草,1.0
淡竹叶,白前,1.0
淡竹叶,葫芦,1.0
淡竹叶,夏枯草,4.0
淡竹叶,槟榔,1.0
淡竹叶,威灵仙,1.0
淡竹叶,连翘,51.0
淡竹叶,水牛角,5.0
淡竹叶,乌梅,1.0
淡竹叶,丁香,2.0
淡竹叶,茜草,1.0
淡竹叶,白芍,5.0
淡竹叶,天花粉,10.0
淡竹叶,女贞子,1.0
淡竹叶,淡豆豉,15.0
淡竹叶,白芷,8.0
淡竹叶,牛蒡子,23.0
淡竹叶,升丹,1.0
淡竹叶,火炭母,2.0
淡竹叶,紫菀,1.0
淡竹叶,牡丹皮,2.0
淡竹叶,川乌,2.0
淡竹叶,石斛,2.0
淡竹叶,马兜铃,1.0
淡竹叶,草乌,2.0
淡竹叶,琥珀,2.0
淡竹叶,金银花,23.0
淡竹叶,人参,27.0
淡竹叶,僵蚕,2.0
淡竹叶,莲子心,2.0
淡竹叶,升麻,11.0
淡竹叶,龙胆,3.0
淡竹叶,黄芩,43.0
淡竹叶,小麦,4.0
淡竹叶,金钱草,3.0
淡竹叶,鹿茸,1.0
淡竹叶,丹参,5.0
淡竹叶,天竺黄,1.0
淡竹叶,枇杷叶,2.0
淡竹叶,酸枣仁,1.0
淡竹叶,猪苓,7.0
淡竹叶,山药,1.0
淡竹叶,绿豆,1.0
淡竹叶,常山,3.0
淡竹叶,羚羊角,10.0
淡竹叶,西河柳,3.0
淡竹叶,草果,2.0
淡竹叶,地骨皮,8.0
淡竹叶,茯苓,22.0
淡竹叶,川贝母,1.0
淡竹叶,附子,1.0
淡竹叶,天冬,2.0
淡竹叶,牛蒡,25.0
淡竹叶,桑叶,8.0
淡竹叶,蕤仁,1.0
淡竹叶,莲子,3.0
淡竹叶,木通,33.0
淡竹叶,苍术,2.0
淡竹叶,蓼大青叶,1.0
淡竹叶,广金钱草,3.0
淡竹叶,钩藤,5.0
淡竹叶,鱼腥草,1.0
淡竹叶,石韦,1.0
淡竹叶,地龙,3.0
淡竹叶,薄荷,44.0
淡竹叶,桑白皮,2.0
淡竹叶,通草,10.0
淡竹叶,麝香,2.0
淡竹叶,紫草茸,1.0
淡竹叶,冰片,8.0
淡竹叶,白薇,4.0
淡竹叶,苦瓜,1.0
淡竹叶,木棉,1.0
淡竹叶,岗梅,5.0
淡竹叶,瞿麦,6.0
淡竹叶,决明子,1.0
淡竹叶,槲寄生,1.0
淡竹叶,侧柏叶,1.0
淡竹叶,大腹皮,2.0
淡竹叶,炮姜,1.0
淡竹叶,朱砂,3.0
淡竹叶,半夏,8.0
淡竹叶,檀香,1.0
淡竹叶,羌活,7.0
淡竹叶,地胆草,2.0
淡竹叶,香薷,2.0
淡竹叶,葛根,18.0
淡竹叶,生地黄,17.0
淡竹叶,五倍子,1.0
淡竹叶,橘红,2.0
淡竹叶,杏,15.0
淡竹叶,荷叶,7.0
淡竹叶,犀角,8.0
淡竹叶,藕节,2.0
淡竹叶,柴胡,19.0
淡竹叶,麻黄,4.0
淡竹叶,木香,2.0
淡竹叶,麦门冬,24.0
淡竹叶,泽泻,4.0
淡竹叶,桂枝,1.0
淡竹叶,关木通,1.0
淡竹叶,枳壳,7.0
淡竹叶,车前,11.0
淡竹叶,青蒿,5.0
淡竹叶,透骨草,1.0
淡竹叶,牛黄,5.0
淡竹叶,麦冬,17.0
淡竹叶,贯众,1.0
淡竹叶,五味子,3.0
淡竹叶,石膏,28.0
淡竹叶,牡丹,2.0
列当,知母,1.0
列当,雄黄,1.0
列当,黄柏,1.0
列当,当归,1.0
列当,肉苁蓉,1.0
列当,仙茅,1.0
列当,淫羊藿,1.0
芒硝,荆芥,1.0
芒硝,竹叶,4.0
芒硝,淡竹叶,3.0
芒硝,海螵蛸,1.0
芒硝,菊花,2.0
芒硝,红花,1.0
芒硝,桃,1.0
芒硝,川芎,1.0
芒硝,白术,1.0
芒硝,罗布麻叶,1.0
芒硝,知母,2.0
芒硝,雄黄,3.0
芒硝,延胡索,1.0
芒硝,火麻仁,1.0
芒硝,玄参,2.0
芒硝,防风,2.0
芒硝,莪术,1.0
芒硝,肉桂,1.0
芒硝,玫瑰花,1.0
芒硝,寒水石,1.0
芒硝,郁金,2.0
芒硝,淡竹,4.0
芒硝,甘草,7.0
芒硝,神曲,1.0
芒硝,鸡子,1.0
芒硝,陈皮,3.0
芒硝,山豆根,1.0
芒硝,黄连,3.0
芒硝,青皮,1.0
芒硝,黄柏,4.0
芒硝,干姜,1.0
芒硝,赤芍,1.0
芒硝,五灵脂,1.0
芒硝,枳实,4.0
芒硝,当归,2.0
芒硝,大黄,13.0
芒硝,牛膝,2.0
芒硝,车前子,1.0
芒硝,桔梗,2.0
芒硝,樟脑,1.0
芒硝,山楂,3.0
芒硝,鳖甲,1.0
芒硝,滑石,1.0
芒硝,栀子,6.0
芒硝,藿香,1.0
芒硝,槟榔,3.0
芒硝,连翘,6.0
芒硝,苦楝皮,2.0
芒硝,乌梅,1.0
芒硝,白芷,2.0
芒硝,牛蒡子,1.0
芒硝,三棱,1.0
芒硝,牵牛子,2.0
芒硝,升麻,1.0
芒硝,黄芪,1.0
芒硝,黄芩,7.0
芒硝,金钱草,1.0
芒硝,莱菔子,1.0
芒硝,巴豆,1.0
芒硝,秦艽,1.0
芒硝,茯苓,1.0
芒硝,牛蒡,1.0
芒硝,大戟,1.0
芒硝,防己,1.0
芒硝,木通,2.0
芒硝,雷丸,1.0
芒硝,龙骨,1.0
芒硝,猪牙皂,1.0
芒硝,薄荷,4.0
芒硝,牵牛,2.0
芒硝,麝香,1.0
芒硝,冰片,3.0
芒硝,蒲公英,1.0
芒硝,厚朴,3.0
芒硝,桃仁,1.0
芒硝,干漆,1.0
芒硝,大腹皮,1.0
芒硝,朱砂,1.0
芒硝,硼砂,1.0
芒硝,半夏,1.0
芒硝,吴茱萸,1.0
芒硝,羌活,1.0
芒硝,五倍子,1.0
芒硝,广藿香,1.0
芒硝,荷叶,1.0
芒硝,柴胡,1.0
芒硝,使君子,3.0
芒硝,海藻,1.0
芒硝,麻黄,1.0
芒硝,木香,4.0
芒硝,泽泻,1.0
芒硝,关木通,1.0
芒硝,枳壳,2.0
芒硝,车前,1.0
芒硝,青蒿,1.0
芒硝,牛黄,2.0
芒硝,薏苡仁,1.0
芒硝,香附,1.0
芒硝,石膏,4.0
石决明,荆芥,12.0
石决明,海螵蛸,4.0
石决明,赭石,3.0
石决明,菊花,21.0
石决明,前胡,2.0
石决明,红花,2.0
石决明,桃,1.0
石决明,桑,6.0
石决明,川芎,13.0
石决明,白术,4.0
石决明,蒺藜,20.0
石决明,熊胆,3.0
石决明,桑寄生,3.0
石决明,牡蛎,5.0
石决明,知母,7.0
石决明,蜈蚣,1.0
石决明,鸡内金,2.0
石决明,雄黄,6.0
石决明,延胡索,1.0
石决明,玄参,7.0
石决明,昆布,1.0
石决明,麦芽,1.0
石决明,防风,25.0
石决明,莪术,1.0
石决明,寒水石,1.0
石决明,楮实子,3.0
石决明,枸杞子,5.0
石决明,蝉蜕,11.0
石决明,菟丝子,7.0
石决明,制何首乌,1.0
石决明,狗脊,1.0
石决明,郁金,4.0
石决明,白矾,1.0
石决明,蟾酥,1.0
石决明,蛇蜕,5.0
石决明,甘草,32.0
石决明,杏仁,3.0
石决明,龟甲,1.0
石决明,桑枝,1.0
石决明,皂角刺,1.0
石决明,陈皮,1.0
石决明,旋覆花,5.0
石决明,黄连,20.0
石决明,乳香,9.0
石决明,青皮,3.0
石决明,炉甘石,5.0
石决明,黄柏,10.0
石决明,细辛,7.0
石决明,藁本,1.0
石决明,赤芍,8.0
石决明,珍珠母,1.0
石决明,珍珠,5.0
石决明,牛胆,2.0
石决明,青黛,4.0
石决明,儿茶,1.0
石决明,黄药子,1.0
石决明,赤石脂,3.0
石决明,女贞,2.0
石决明,密蒙花,8.0
石决明,沙参,2.0
石决明,枳实,1.0
石决明,当归,14.0
石决明,大黄,13.0
石决明,葶苈子,1.0
石决明,阿胶,2.0
石决明,芍药,8.0
石决明,牛膝,5.0
石决明,车前子,13.0
石决明,天麻,5.0
石决明,血竭,3.0
石决明,梅花,1.0
石决明,熟地黄,2.0
石决明,桔梗,5.0
石决明,谷精草,6.0
石决明,没药,5.0
石决明,北沙参,2.0
石决明,槐花,1.0
石决明,全蝎,2.0
石决明,山楂,1.0
石决明,桑椹,1.0
石决明,地肤子,3.0
石决明,鳖甲,1.0
石决明,龙齿,3.0
石决明,木贼,21.0
石决明,杜仲,2.0
石决明,石菖蒲,1.0
石决明,板蓝根,1.0
石决明,忍冬藤,3.0
石决明,瓜蒌,1.0
石决明,滑石,7.0
石决明,大枣,1.0
石决明,栀子,9.0
石决明,远志,3.0
石决明,代赭石,1.0
石决明,夏枯草,4.0
石决明,威灵仙,5.0
石决明,连翘,10.0
石决明,茜草,1.0
石决明,白芍,14.0
石决明,天花粉,2.0
石决明,女贞子,2.0
石决明,白芷,7.0
石决明,斑蝥,1.0
石决明,牡丹皮,2.0
石决明,川乌,2.0
石决明,石斛,1.0
石决明,柏子仁,1.0
石决明,琥珀,5.0
石决明,金银花,3.0
石决明,人参,4.0
石决明,僵蚕,7.0
石决明,升麻,2.0
石决明,龙胆,10.0
石决明,赤小豆,1.0
石决明,黄芩,22.0
石决明,穿山甲,5.0
石决明,夜交藤,1.0
石决明,阳起石,1.0
石决明,夜明砂,4.0
石决明,花椒,1.0
石决明,合欢花,1.0
石决明,丹参,2.0
石决明,天竺黄,1.0
石决明,何首乌,3.0
石决明,黑大豆,1.0
石决明,酸枣仁,1.0
石决明,芡实,1.0
石决明,山药,3.0
石决明,猪胆汁,1.0
石决明,绿豆,1.0
石决明,羚羊角,10.0
石决明,白石英,1.0
石决明,秦艽,1.0
石决明,芦荟,1.0
石决明,地骨皮,1.0
石决明,藤黄,2.0
石决明,谷芽,1.0
石决明,肉苁蓉,1.0
石决明,紫贝齿,3.0
石决明,茯苓,17.0
石决明,川贝母,1.0
石决明,附子,1.0
石决明,党参,1.0
石决明,天冬,2.0
石决明,桑叶,1.0
石决明,蕤仁,5.0
石决明,藜,21.0
石决明,防己,1.0
石决明,木通,2.0
石决明,苍术,7.0
石决明,苏木,2.0
石决明,紫石英,2.0
石决明,龙骨,2.0
石决明,沉香,4.0
石决明,炙甘草,2.0
石决明,钩藤,2.0
石决明,薄荷,3.0
石决明,黄精,2.0
石决明,麝香,5.0
石决明,冰片,6.0
石决明,青葙子,10.0
石决明,瞿麦,2.0
石决明,决明子,6.0
石决明,蒲公英,1.0
石决明,桃仁,1.0
石决明,朱砂,9.0
石决明,硼砂,2.0
石决明,半夏,1.0
石决明,蔓荆子,4.0
石决明,羌活,25.0
石决明,葛根,1.0
石决明,生地黄,3.0
石决明,覆盆子,1.0
石决明,橘红,2.0
石决明,杏,3.0
石决明,青葙,10.0
石决明,犀角,3.0
石决明,磁石,4.0
石决明,柴胡,5.0
石决明,使君子,1.0
石决明,海藻,2.0
石决明,竹茹,1.0
石决明,木香,2.0
石决明,麦门冬,1.0
石决明,泽泻,4.0
石决明,桂枝,1.0
石决明,枳壳,6.0
石决明,车前,13.0
石决明,青蒿,1.0
石决明,牛黄,6.0
石决明,薏苡仁,1.0
石决明,胡黄连,5.0
石决明,茺蔚子,6.0
石决明,麦冬,2.0
石决明,香附,4.0
石决明,五味子,2.0
石决明,石膏,9.0
石决明,大豆,1.0
石决明,牡丹,2.0
自然铜,荆芥,4.0
自然铜,菊花,2.0
自然铜,红花,2.0
自然铜,桃,2.0
自然铜,桑,2.0
自然铜,川芎,3.0
自然铜,地榆,2.0
自然铜,白术,1.0
自然铜,骨碎补,18.0
自然铜,熊胆,2.0
自然铜,牡蛎,2.0
自然铜,蜈蚣,3.0
自然铜,雄黄,2.0
自然铜,五加皮,2.0
自然铜,生姜,3.0
自然铜,延胡索,3.0
自然铜,防风,17.0
自然铜,莪术,2.0
自然铜,肉桂,6.0
自然铜,枸杞子,1.0
自然铜,白附子,7.0
自然铜,狗脊,5.0
自然铜,甘草,2.0
自然铜,白芥子,1.0
自然铜,川楝子,1.0
自然铜,杏仁,1.0
自然铜,陈皮,1.0
自然铜,黄连,2.0
自然铜,乳香,33.0
自然铜,黄柏,2.0
自然铜,细辛,2.0
自然铜,干姜,3.0
自然铜,豆蔻,1.0
自然铜,赤芍,4.0
自然铜,天南星,7.0
自然铜,甜瓜子,3.0
自然铜,松香,4.0
自然铜,儿茶,3.0
自然铜,五灵脂,11.0
自然铜,肉豆蔻,1.0
自然铜,枳实,1.0
自然铜,当归,20.0
自然铜,丝瓜,1.0
自然铜,闹羊花,2.0
自然铜,大黄,3.0
自然铜,芍药,4.0
自然铜,牛膝,17.0
自然铜,木瓜,5.0
自然铜,天麻,10.0
自然铜,血竭,7.0
自然铜,梅花,2.0
自然铜,熟地黄,3.0
自然铜,松节,1.0
自然铜,没药,33.0
自然铜,全蝎,9.0
自然铜,枫香脂,2.0
自然铜,龙齿,1.0
自然铜,杜仲,3.0
自然铜,海风藤,1.0
自然铜,忍冬藤,1.0
自然铜,苦杏仁,1.0
自然铜,甜瓜,3.0
自然铜,藿香,2.0
自然铜,葫芦,1.0
自然铜,槟榔,3.0
自然铜,威灵仙,11.0
自然铜,伸筋草,2.0
自然铜,丁香,4.0
自然铜,硫黄,1.0
自然铜,白芍,4.0
自然铜,白芥,1.0
自然铜,白芷,7.0
自然铜,三棱,2.0
自然铜,牡丹皮,1.0
自然铜,川乌,13.0
自然铜,草乌,12.0
自然铜,僵蚕,5.0
自然铜,乌头,15.0
自然铜,赤小豆,1.0
自然铜,补骨脂,2.0
自然铜,续断,3.0
自然铜,黄芪,1.0
自然铜,黄芩,1.0
自然铜,穿山甲,2.0
自然铜,轻粉,1.0
自然铜,阳起石,1.0
自然铜,天竺黄,1.0
自然铜,何首乌,2.0
自然铜,巴豆,1.0
自然铜,阿魏,2.0
自然铜,茴香,2.0
自然铜,寻骨风,1.0
自然铜,秦艽,1.0
自然铜,芥子,1.0
自然铜,胡芦巴,1.0
自然铜,豹骨,1.0
自然铜,甘松,1.0
自然铜,芦荟,1.0
自然铜,芫花,1.0
自然铜,漏芦,2.0
自然铜,肉苁蓉,5.0
自然铜,苦参,2.0
自然铜,茯苓,1.0
自然铜,附子,13.0
自然铜,党参,1.0
自然铜,海桐皮,5.0
自然铜,鸡血藤,1.0
自然铜,虎骨,10.0
自然铜,苍术,6.0
自然铜,甘遂,1.0
自然铜,苏木,2.0
自然铜,沉香,2.0
自然铜,地龙,15.0
自然铜,黄精,1.0
自然铜,石楠藤,2.0
自然铜,马钱子,2.0
自然铜,五加,2.0
自然铜,牵牛,2.0
自然铜,麝香,10.0
自然铜,冰片,6.0
自然铜,青葙子,1.0
自然铜,乌药,2.0
自然铜,地枫皮,2.0
自然铜,蒲公英,1.0
自然铜,厚朴,1.0
自然铜,桃仁,2.0
自然铜,侧柏叶,2.0
自然铜,砂仁,2.0
自然铜,朱砂,2.0
自然铜,半夏,3.0
自然铜,檀香,2.0
自然铜,苍耳,2.0
自然铜,吴茱萸,1.0
自然铜,羌活,5.0
自然铜,生地黄,1.0
自然铜,五倍子,1.0
自然铜,淫羊藿,1.0
自然铜,杏,1.0
自然铜,青葙,1.0
自然铜,磁石,1.0
自然铜,麻黄,8.0
自然铜,木香,8.0
自然铜,桂枝,3.0
自然铜,千年健,2.0
自然铜,透骨草,1.0
自然铜,独活,3.0
自然铜,苦地丁,1.0
自然铜,石楠,2.0
自然铜,牛黄,1.0
自然铜,胡黄连,2.0
自然铜,马钱,2.0
自然铜,香附,1.0
自然铜,木鳖子,13.0
自然铜,牡丹,1.0
滑石粉,荆芥,2.0
滑石粉,赭石,1.0
滑石粉,前胡,1.0
滑石粉,蒲黄,1.0
滑石粉,太子参,1.0
滑石粉,桑,1.0
滑石粉,苏合香,1.0
滑石粉,川芎,1.0
滑石粉,白术,3.0
滑石粉,小茴香,1.0
滑石粉,牡蛎,1.0
滑石粉,知母,1.0
滑石粉,雄黄,1.0
滑石粉,昆布,1.0
滑石粉,肉桂,3.0
滑石粉,寒水石,1.0
滑石粉,菟丝子,1.0
滑石粉,蟾酥,1.0
滑石粉,甘草,9.0
滑石粉,白芥子,1.0
滑石粉,神曲,1.0
滑石粉,杏仁,1.0
滑石粉,陈皮,2.0
滑石粉,黄连,2.0
滑石粉,青皮,1.0
滑石粉,黄柏,3.0
滑石粉,干姜,1.0
滑石粉,豆蔻,1.0
滑石粉,赤芍,1.0
滑石粉,珍珠母,1.0
滑石粉,珍珠,1.0
滑石粉,青黛,1.0
滑石粉,儿茶,2.0
滑石粉,饴糖,1.0
滑石粉,赤石脂,1.0
滑石粉,女贞,1.0
滑石粉,芦根,2.0
滑石粉,当归,5.0
滑石粉,大黄,4.0
滑石粉,芍药,1.0
滑石粉,车前草,2.0
滑石粉,天麻,2.0
滑石粉,血竭,1.0
滑石粉,桔梗,1.0
滑石粉,苦杏仁,1.0
滑石粉,滑石,25.0
滑石粉,栀子,2.0
滑石粉,槟榔,2.0
滑石粉,乌梅,1.0
滑石粉,丁香,2.0
滑石粉,白芍,2.0
滑石粉,女贞子,1.0
滑石粉,白芥,1.0
滑石粉,白芷,4.0
滑石粉,牛蒡子,1.0
滑石粉,牵牛子,1.0
滑石粉,金银花,1.0
滑石粉,人参,1.0
滑石粉,续断,1.0
滑石粉,黄芩,4.0
滑石粉,穿山甲,1.0
滑石粉,轻粉,1.0
滑石粉,莱菔子,3.0
滑石粉,扁豆花,1.0
滑石粉,茴香,1.0
滑石粉,降香,1.0
滑石粉,胆南星,1.0
滑石粉,山药,1.0
滑石粉,皂荚,1.0
滑石粉,绿豆,4.0
滑石粉,白豆蔻,1.0
滑石粉,芥子,1.0
滑石粉,地骨皮,2.0
滑石粉,苦参,1.0
滑石粉,茯苓,3.0
滑石粉,党参,2.0
滑石粉,牛蒡,1.0
滑石粉,煅石膏,1.0
滑石粉,木通,2.0
滑石粉,紫石英,1.0
滑石粉,龙骨,1.0
滑石粉,鸡矢藤,2.0
滑石粉,钩藤,1.0
滑石粉,地龙,1.0
滑石粉,薄荷,11.0
滑石粉,桑白皮,1.0
滑石粉,牵牛,1.0
滑石粉,麝香,4.0
滑石粉,冰片,8.0
滑石粉,厚朴,2.0
滑石粉,山慈菇,1.0
滑石粉,砂仁,2.0
滑石粉,朱砂,1.0
滑石粉,人中白,1.0
滑石粉,羌活,1.0
滑石粉,地胆草,2.0
滑石粉,香薷,1.0
滑石粉,葛根,1.0
滑石粉,佩兰,1.0
滑石粉,五倍子,2.0
滑石粉,杏,1.0
滑石粉,犀角,1.0
滑石粉,首乌藤,1.0
滑石粉,麻黄,1.0
滑石粉,木香,1.0
滑石粉,桂枝,1.0
滑石粉,关木通,1.0
滑石粉,枳壳,2.0
滑石粉,车前,2.0
滑石粉,青蒿,1.0
滑石粉,牛黄,1.0
滑石粉,橄榄,1.0
滑石粉,麦冬,1.0
滑石粉,五味子,2.0
滑石粉,石膏,4.0
鹿角霜,石榴,1.0
鹿角霜,海螵蛸,2.0
鹿角霜,红花,1.0
鹿角霜,桃,5.0
鹿角霜,桑,5.0
鹿角霜,川芎,11.0
鹿角霜,白术,12.0
鹿角霜,小茴香,2.0
鹿角霜,蒺藜,3.0
鹿角霜,桑寄生,1.0
鹿角霜,核桃仁,1.0
鹿角霜,牡蛎,9.0
鹿角霜,知母,2.0
鹿角霜,鸡内金,1.0
鹿角霜,雄黄,1.0
鹿角霜,生姜,1.0
鹿角霜,延胡索,3.0
鹿角霜,玄参,1.0
鹿角霜,麦芽,1.0
鹿角霜,肉桂,5.0
鹿角霜,桑椹子,1.0
鹿角霜,枸杞子,9.0
鹿角霜,益智,1.0
鹿角霜,菟丝子,15.0
鹿角霜,制何首乌,1.0
鹿角霜,韭子,1.0
鹿角霜,狗脊,1.0
鹿角霜,艾叶,1.0
鹿角霜,淡竹,1.0
鹿角霜,甘草,16.0
鹿角霜,锁阳,1.0
鹿角霜,神曲,1.0
鹿角霜,龟甲,3.0
鹿角霜,桑枝,1.0
鹿角霜,红参,2.0
鹿角霜,陈皮,2.0
鹿角霜,黄连,2.0
鹿角霜,乳香,3.0
鹿角霜,黄柏,2.0
鹿角霜,细辛,1.0
鹿角霜,藁本,2.0
鹿角霜,韭菜,1.0
鹿角霜,干姜,3.0
鹿角霜,牛胆,1.0
鹿角霜,韭菜子,1.0
鹿角霜,赤石脂,4.0
鹿角霜,女贞,5.0
鹿角霜,益智仁,1.0
鹿角霜,山茱萸,7.0
鹿角霜,当归,26.0
鹿角霜,大黄,2.0
鹿角霜,阿胶,5.0
鹿角霜,芍药,2.0
鹿角霜,牛膝,5.0
鹿角霜,巴戟天,2.0
鹿角霜,木瓜,3.0
鹿角霜,小蓟,1.0
鹿角霜,血竭,1.0
鹿角霜,熟地黄,13.0
鹿角霜,天门冬,2.0
鹿角霜,没药,5.0
鹿角霜,山楂,1.0
鹿角霜,玄明粉,1.0
鹿角霜,桑椹,1.0
鹿角霜,鳖甲,2.0
鹿角霜,龙齿,1.0
鹿角霜,莲须,3.0
鹿角霜,杜仲,15.0
鹿角霜,石菖蒲,3.0
鹿角霜,鹿角,55.0
鹿角霜,大枣,2.0
鹿角霜,栀子,1.0
鹿角霜,石榴皮,1.0
鹿角霜,远志,7.0
鹿角霜,乌梅,1.0
鹿角霜,丁香,1.0
鹿角霜,茜草,1.0
鹿角霜,白芍,16.0
鹿角霜,女贞子,4.0
鹿角霜,白芷,2.0
鹿角霜,牡丹皮,1.0
鹿角霜,川乌,2.0
鹿角霜,石斛,3.0
鹿角霜,柏子仁,9.0
鹿角霜,路路通,1.0
鹿角霜,泽兰,1.0
鹿角霜,琥珀,2.0
鹿角霜,胡椒,1.0
鹿角霜,人参,15.0
鹿角霜,桑螵蛸,2.0
鹿角霜,补骨脂,3.0
鹿角霜,续断,4.0
鹿角霜,黄芪,6.0
鹿角霜,黄芩,4.0
鹿角霜,鹿茸,6.0
鹿角霜,阳起石,1.0
鹿角霜,丹参,4.0
鹿角霜,益母草,4.0
鹿角霜,何首乌,3.0
鹿角霜,王不留行,1.0
鹿角霜,酸枣仁,4.0
鹿角霜,银柴胡,2.0
鹿角霜,苍耳子,1.0
鹿角霜,茴香,3.0
鹿角霜,芡实,7.0
鹿角霜,山药,17.0
鹿角霜,椿皮,1.0
鹿角霜,秦艽,2.0
鹿角霜,胡芦巴,1.0
鹿角霜,地骨皮,1.0
鹿角霜,雷公藤,1.0
鹿角霜,谷芽,1.0
鹿角霜,肉苁蓉,6.0
鹿角霜,茯苓,26.0
鹿角霜,附子,3.0
鹿角霜,党参,10.0
鹿角霜,天冬,3.0
鹿角霜,藜,3.0
鹿角霜,鸡血藤,1.0
鹿角霜,木通,1.0
鹿角霜,苍术,2.0
鹿角霜,紫石英,3.0
鹿角霜,龙骨,8.0
鹿角霜,沉香,4.0
鹿角霜,炙甘草,3.0
鹿角霜,鹿角胶,11.0
鹿角霜,地龙,1.0
